1,13.1
2,9.5
3,13.8
4,6
5,5.8
6,12
7,10.6
8,6
9,11.1
10,19.8
11,7.6
12,9.6
13,9
14,17.9
15,10.3
16,16.7
17,15.6
18,11.6
19,9.3
20,7.9
21,9.1
22,11.2
23,5.7
24,1.3
25,1.3
26,4.1
27,8
28,0
29,13.7
30,6.7
31,2.1
32,2.7
33,2.2
34,5.9
35,4.3
36,0
37,8.1
38,0
39,17.6
40,0
41,3.9
42,3.5
43,2.9
44,3.7
45,10.4
46,11.6
47,13.3
48,3.3
49,6.8
50,7.4
51,15.1
52,18.4
53,16.2
54,16.8
55,15
56,23.8
57,10.7
58,28.5
59,34.2
60,25
61,18.6
62,10.5
63,18.1
64,16.9
65,14.9
66,16
67,20.1
68,30.1
69,16.4
70,18.1
71,16.4
72,34.4
73,26.7
74,31.9
75,31.1
76,12.6
77,26.3
78,13
79,48.1
80,23.4
81,23.1
82,26.2
83,34.2
84,14.9
85,26.1
86,15.8
87,37.4
88,25.5
89,23.2
90,39.2
91,21.2
92,25.5
93,15.3
94,12.7
95,23.7
96,23.4
97,21.7
98,25.6
99,33.4
100,23.7
101,23
102,26.8
103,19.5
104,12.7
105,16.9
106,28
107,29.4
108,22.7
109,17.7
110,12.7
111,15.6
112,32.6
113,23.2
114,28.8
115,23.9
116,29.6
117,24.2
118,23.9
119,24.7
120,16.3
