1,25.8
2,25.71
3,25.88
4,26.31
5,25.93
6,25.68
7,25.4
8,26.18
9,28.33
10,28.51
11,28.89
12,29.12
13,30.01
14,29.42
15,29.7
16,28.3
17,27.01
18,26.51
19,26.39
20,27.2
21,26.98
22,26.2
23,26.08
24,26.59
25,27.24
26,27.36
27,27.3
28,27.3
29,27.17
30,26.49
31,26.14
32,26.6
33,26.89
34,25.68
35,25.82
36,25.9
37,25.37
38,26.1
39,26.33
40,26.74
41,26.61
42,27.01
43,26.85
44,27.55
45,27.84
46,27.47
47,27.5
48,27.03
49,26.1
50,26.28
51,26.7
52,27.38
53,27.92
54,27.17
55,27.72
56,28.11
57,26.5
58,27.04
59,26.82
60,26.33
61,25.24
62,24.95
63,25.34
64,24.89
65,25.11
66,23.8
67,23.86
68,23.76
69,22.25
70,21.47
71,21.4
72,21.41
73,22.14
74,21.9
75,21.86
76,21.9
77,21.63
78,21.8
79,22.02
80,22.1
81,21.85
82,21.88
83,21.58
84,21.29
85,21.31
86,20.93
87,21.1
88,21.11
89,21.1
90,21.28
91,21.3
92,21.1
93,21.02
94,20.34
95,20.33
96,20.32
97,20.32
98,20.12
99,20
100,20.41
101,20.36
102,20.4
103,20.08
104,20.06
105,20.14
106,19.88
107,20.02
108,19.67
109,19.41
110,19.41
111,19.65
112,19.29
113,19.22
114,19.2
115,19.53
116,19.65
117,19.78
118,19.56
119,19.78
120,18.8
121,18.88
122,18.93
123,18.7
124,18.68
125,18.68
126,18.47
127,18.38
128,18.16
129,18.3
130,18.25
131,18.3
132,18.28
133,18.83
134,18.95
135,18.95
136,18.68
137,18.51
138,18.65
139,18.58
140,18.4
141,19.02
142,18.84
143,18.59
144,18.94
145,18.81
146,18.65
147,18.86
148,18.68
149,18.75
150,18.4
151,18.37
152,18.55
153,18.37
154,18.3
155,18.39
156,18.64
157,18.83
158,19.02
159,19.09
160,18.65
161,18.91
162,18.8
163,19.16
164,19.02
165,19.33
166,19.32
167,19.06
168,19.5
169,19.73
170,20.35
171,20.44
172,20.34
173,20.48
174,20.98
175,21.36
176,21.21
177,21.81
178,21.31
179,21.17
180,21.03
181,20.96
182,20.62
183,20.56
184,20.89
185,21
186,20.98
187,20.5
188,20.44
189,21.25
190,21.14
191,21.67
192,21.67
193,21
194,21.36
195,21.54
196,21.6
197,21.25
198,21.1
199,20.9
200,21.2
201,21.39
202,22.47
203,22.27
204,22.59
205,22.71
206,22.9
207,22.66
208,22.78
209,22.28
210,22.05
211,21.12
212,21.32
213,21.71
214,21.6
215,22.07
216,21.92
217,20.65
218,20.45
219,21.16
220,21
221,20.75
222,20.66
223,20.53
224,19.46
225,19.17
226,19.12
227,19.22
228,19.15
229,19.14
230,18.94
231,18.61
232,18.75
233,18.9
234,18.83
235,19.28
236,19.18
237,19
238,19.94
239,20.75
240,20.43
241,20.36
242,21.07
243,20.54
244,20.3
245,20.69
246,21.89
247,22.4
248,20.36
249,19.64
250,19.51
251,19.35
252,19.7
253,19.53
254,19.52
255,19.43
256,19
257,19.03
258,18.74
259,18.85
260,18.99
261,18.57
262,18.56
263,18.19
264,18.5
265,19.02
266,19.28
267,19.26
268,19
269,19.48
270,19.76
271,19.66
272,19.68
273,19.25
274,19.37
275,19.82
276,20.17
277,20.35
278,20.24
279,20.45
280,20.23
281,20.35
282,20.3
283,19.99
284,19.84
285,19.26
286,19.5
287,19.87
288,20.08
289,19.8
290,20.54
291,20.24
292,20.21
293,19.37
294,19.58
295,18.73
296,19.22
297,19.1
298,18.84
299,18.66
300,18.4
301,18.04
302,17.84
303,18.84
304,18.65
305,18.9
306,18.46
307,18.22
308,17.8
309,18.3
310,18.91
311,17.82
312,18.05
313,18.52
314,18.12
315,18.68
316,18.87
317,18.63
318,16.94
319,16.6
320,17
321,17.35
322,17.72
323,18.55
324,19
325,18.8
326,18.51
327,18.43
328,18.41
329,18.37
330,18
331,17.82
332,17.89
333,18.15
334,18.09
335,17.97
336,17.53
337,17.55
338,17.08
339,17.36
340,17.47
341,17.19
342,17.3
343,17.01
344,17.12
345,16.63
346,16.35
347,16.59
348,17.02
349,17.44
350,17.22
351,17.9
352,18.02
353,17.63
354,17.65
355,17.56
356,17.44
357,17.74
358,18.14
359,18.1
360,18.3
361,18.41
362,18.2
363,17.91
364,18.09
365,17.9
366,17.72
367,18.25
368,18.18
369,18.52
370,18.64
371,18.58
372,18.59
373,18.26
374,18.29
375,18.33
376,18.36
377,18.44
378,19.07
379,19.8
380,19.76
381,19.38
382,19.71
383,19.24
384,18.8
385,19.57
386,19.28
387,19.09
388,18.97
389,19.44
390,19.31
391,19.47
392,20.21
393,19.89
394,19.63
395,19.8
396,19.66
397,19.66
398,19.77
399,19.9
400,20.27
401,19.8
402,19.98
403,19.46
404,19.57
405,18.75
406,19.4
407,18.75
408,18.85
409,19.36
410,19.28
411,19.2
412,19.16
413,19.43
414,19.16
415,18.7
416,19.17
417,19.22
418,19.14
419,18.99
420,18.6
