1,6.29
2,6.22
3,6.55
4,6.39
5,6.45
6,6.01
7,6.1
8,6.43
9,6.74
10,6.13
11,5.57
12,5.06
13,4.88
14,4.82
15,4.98
16,4.53
17,4.42
18,4.36
19,4.24
20,4.45
21,4.39
22,4.54
23,4.57
24,4.38
25,4.08
26,4.09
27,4.15
28,4.1
29,4.05
30,3.98
31,4.02
32,4.24
33,4.17
34,3.9
35,3.9
36,3.66
37,3.46
38,3.34
39,3.28
40,3.27
41,3.38
42,3.48
43,3.61
44,3.62
45,3.48
46,3.6
47,3.5
48,3.44
49,3.51
50,3.39
51,3.39
52,3.35
53,3.33
54,3.28
55,3.35
56,3.28
57,3.23
58,3.23
59,3.34
60,3.37
61,3.28
62,3.27
63,3.23
64,3.19
65,3.13
66,3.17
67,3.14
68,3.16
69,3.1
70,3.08
71,3.02
72,2.96
73,2.94
74,2.86
75,2.86
76,2.88
77,2.97
78,3.04
79,3
80,3
81,2.95
82,2.97
83,2.88
84,2.9
85,2.89
86,2.84
87,2.84
88,2.81
89,2.7
90,2.7
91,2.64
92,2.62
93,2.58
94,2.62
95,2.6
96,2.61
97,2.63
98,2.59
99,2.58
100,2.53
101,2.59
102,2.58
103,2.54
104,2.57
105,2.59
106,2.55
107,2.53
108,2.56
109,2.47
110,2.41
111,2.43
112,2.42
113,2.43
114,2.51
115,2.37
116,2.34
117,2.34
118,2.32
119,2.29
120,2.28
121,2.3
122,2.31
123,2.32
124,2.29
125,2.34
126,2.38
127,2.38
128,2.4
129,2.41
130,2.39
131,2.38
132,2.36
133,2.37
134,2.39
135,2.37
136,2.41
137,2.41
138,2.41
139,2.45
140,2.41
141,2.42
142,2.4
143,2.4
144,2.44
145,2.44
146,2.43
147,2.48
148,2.48
149,2.46
150,2.41
151,2.46
152,2.35
153,2.36
154,2.33
155,2.37
156,2.39
157,2.37
158,2.31
159,2.28
160,2.35
161,2.37
162,2.4
163,2.41
164,2.42
165,2.48
166,2.44
167,2.43
168,2.42
169,2.48
170,2.5
171,2.52
172,2.47
173,2.45
174,2.42
175,2.41
176,2.44
177,2.42
178,2.35
179,2.39
180,2.39
181,2.38
182,2.42
183,2.37
184,2.29
185,2.22
186,2.24
187,2.24
188,2.24
189,2.23
190,2.21
191,2.21
192,2.21
193,2.2
194,2.28
195,2.28
196,2.26
197,2.26
198,2.28
199,2.25
