0.24992,0.00030961
0.49985,0.00033546
0.74977,0.00036333
0.99969,0.00039335
1.2496,0.00042569
1.4995,0.0004605
1.7495,0.00049796
1.9994,0.00053824
2.2493,0.00058156
2.4992,0.00062811
2.7491,0.00067811
2.9991,0.0007318
3.249,0.00078943
3.4989,0.00085125
3.7488,0.00091755
3.9988,0.00098862
4.2487,0.0010648
4.4986,0.0011463
4.7485,0.0012336
4.9985,0.001327
5.2484,0.001427
5.4983,0.0015338
5.7482,0.001648
5.9981,0.00177
6.2481,0.0019002
6.498,0.0020392
6.7479,0.0021875
6.9978,0.0023456
7.2478,0.0025142
7.4977,0.0026938
7.7476,0.0028851
7.9975,0.0030887
8.2474,0.0033054
8.4974,0.0035359
8.7473,0.0037809
8.9972,0.0040413
9.2471,0.0043178
9.4971,0.0046115
9.747,0.0049232
9.9969,0.0052538
10.247,0.0056044
10.497,0.005976
10.747,0.0063697
10.997,0.0067866
11.247,0.0072279
11.496,0.0076949
11.746,0.0081887
11.996,0.0087107
12.246,0.0092623
12.496,0.0098449
12.746,0.01046
12.996,0.011109
13.246,0.011794
13.496,0.012515
13.746,0.013276
13.996,0.014077
14.246,0.014921
14.496,0.015809
14.745,0.016743
14.995,0.017725
15.245,0.018757
15.495,0.019841
15.745,0.02098
15.995,0.022175
16.245,0.023429
16.495,0.024743
16.745,0.026121
16.995,0.027565
17.245,0.029077
17.495,0.03066
17.745,0.032316
17.994,0.034047
18.244,0.035858
18.494,0.037749
18.744,0.039724
18.994,0.041786
19.244,0.043937
19.494,0.04618
19.744,0.048519
19.994,0.050956
20.244,0.053493
20.494,0.056135
20.744,0.058883
20.993,0.061741
21.243,0.064713
21.493,0.0678
21.743,0.071005
21.993,0.074333
22.243,0.077786
22.493,0.081366
22.743,0.085077
22.993,0.088922
23.243,0.092903
23.493,0.097024
23.743,0.10129
23.993,0.10569
24.242,0.11025
24.492,0.11496
24.742,0.11982
24.992,0.12483
25.242,0.13
25.492,0.13534
25.742,0.14083
25.992,0.14649
26.242,0.15232
26.492,0.15831
26.742,0.16447
26.992,0.17081
27.242,0.17732
27.491,0.184
27.741,0.19086
27.991,0.1979
28.241,0.20511
28.491,0.2125
28.741,0.22007
28.991,0.22782
29.241,0.23575
29.491,0.24385
29.741,0.25213
29.991,0.26059
30.241,0.26923
30.491,0.27804
30.74,0.28702
30.99,0.29618
31.24,0.3055
31.49,0.31499
31.74,0.32465
31.99,0.33447
32.24,0.34445
32.49,0.35459
32.74,0.36488
32.99,0.37531
33.24,0.38589
33.49,0.39661
33.74,0.40747
33.989,0.41845
34.239,0.42956
34.489,0.44078
34.739,0.45212
34.989,0.46357
35.239,0.47511
35.489,0.48675
